customer_id,region,energy_consumption_kwh,peak_hours_usage,off_peak_usage,renewable_energy_pct,billing_amount,household_size,temperature_avg,income_bracket,smart_meter_installed,time_of_day_pricing,annual_energy_trend,solar_panel,target_high_usage
5870,Missouri,679.21,457.68,135.74,17.44,148.0,2,15.6,Low,True,False,0.5,False,False
5871,North Carolina,285.59,561.82,424.06,88.88,370.79,1,35.18,Medium,False,True,-0.58,False,False
5872,Massachusetts,1008.82,494.35,272.39,49.57,121.28,6,14.11,High,False,False,-1.2,False,True
5873,New Mexico,960.79,148.61,489.61,89.52,60.83,6,-2.18,Low,False,True,1.09,True,False
5874,Indiana,565.15,517.08,531.95,6.3,218.4,5,-4.37,Medium,True,True,-0.23,True,False
5875,New Mexico,1383.29,109.53,430.05,91.64,187.29,5,5.29,Medium,True,True,8.93,False,True
5876,Kansas,595.34,327.49,229.45,41.54,228.97,3,3.27,Medium,False,False,4.45,True,False
5877,South Carolina,784.64,752.6,380.6,15.54,389.22,3,30.92,Low,True,True,3.72,True,False
5878,Missouri,906.89,312.83,213.76,68.34,55.57,1,27.94,High,True,False,1.27,False,False
5879,California,330.3,757.88,636.89,79.69,66.97,6,-7.07,Medium,False,False,1.82,False,False
5880,Missouri,1411.81,275.09,548.15,4.74,165.04,1,0.05,Medium,False,True,1.76,True,True
5881,New Mexico,686.9,320.19,370.45,98.72,450.14,7,12.44,High,False,False,-4.74,False,False
5882,Iowa,305.01,539.89,677.55,69.7,126.08,6,-5.64,Low,True,True,9.37,False,False
5883,Georgia,703.48,633.14,405.39,32.14,498.67,7,-1.69,Medium,True,True,5.74,False,False
5884,Rhode Island,980.26,450.97,263.55,15.13,412.56,1,35.42,Medium,False,True,3.21,False,False
5885,South Dakota,867.75,717.48,112.05,39.25,255.26,5,17.06,Medium,False,True,-1.45,True,False
5886,South Dakota,1102.9,128.17,403.43,22.06,386.54,5,29.83,Low,True,False,-4.94,False,True
5887,Idaho,272.13,745.54,609.27,49.42,283.47,4,6.53,Medium,False,True,-0.82,False,False
5888,Indiana,569.9,237.42,613.37,78.19,304.7,4,8.74,High,True,True,6.73,False,False
5889,Montana,1265.0,718.97,442.97,66.01,311.35,4,32.92,Medium,False,True,9.57,False,True
5890,Connecticut,303.86,380.6,305.73,43.59,341.92,3,22.86,Medium,False,True,6.4,False,False
5891,Arizona,1312.13,682.93,472.69,11.89,77.34,5,23.92,High,True,False,1.47,False,True
5892,Montana,319.46,570.17,545.39,95.72,327.42,1,21.95,High,True,True,7.71,False,False
5893,Alaska,1284.79,223.16,317.56,27.04,372.63,1,17.06,Medium,True,True,9.94,True,True
5894,New York,669.02,742.63,359.57,27.78,189.83,4,39.56,Medium,True,False,-0.38,True,False
5895,Rhode Island,995.87,271.86,492.4,64.55,490.36,3,34.71,Medium,True,False,1.15,False,False
5896,Illinois,398.75,270.9,619.82,77.05,115.0,3,25.55,Low,True,False,1.48,True,False
5897,Utah,286.02,669.93,564.16,98.42,459.7,4,23.91,Medium,True,True,0.75,True,False
5898,Alaska,480.72,174.11,64.55,96.92,354.4,1,-5.79,Low,True,True,4.66,True,False
5899,Hawaii,366.21,255.43,130.84,91.38,348.94,3,14.26,High,True,True,8.08,False,False
5900,Oregon,606.13,452.57,604.31,43.53,444.21,6,14.8,High,True,False,7.99,True,False
5901,Oklahoma,868.7,681.33,591.98,16.67,424.28,6,-7.4,Low,True,False,-3.45,True,False
5902,Washington,965.39,203.24,302.72,58.45,205.45,2,27.78,Medium,True,False,-4.56,True,False
5903,Louisiana,1226.83,483.37,429.78,1.73,367.42,6,-9.9,Low,True,True,1.54,False,True
5904,Iowa,1053.11,597.87,638.8,19.62,72.77,4,11.26,Medium,True,False,-2.85,False,True
5905,Minnesota,991.39,702.42,642.51,0.25,258.81,1,35.16,Medium,False,True,-3.95,True,False
5906,Indiana,735.32,754.9,559.01,18.05,472.0,2,7.02,Medium,True,False,-3.38,False,False
5907,New Jersey,815.95,649.25,186.23,47.48,173.34,5,19.13,High,False,False,4.52,False,False
5908,Florida,738.88,556.98,524.68,39.33,72.49,1,5.4,High,False,True,0.26,False,False
5909,North Dakota,1294.82,403.53,115.71,36.93,312.33,7,-1.05,Medium,False,True,4.47,True,True
5910,Missouri,499.0,178.48,631.06,83.1,209.79,2,26.5,Medium,True,True,-4.31,False,False
5911,Washington,207.44,596.82,146.95,67.5,220.86,5,0.23,Low,True,True,8.99,True,False
5912,Virginia,1046.72,794.92,480.53,93.64,312.11,3,-6.39,Medium,True,False,9.5,False,True
5913,Minnesota,463.2,615.73,446.66,44.53,329.72,1,11.76,Medium,True,False,9.02,False,False
5914,Hawaii,1357.15,111.7,554.98,27.22,246.79,1,25.44,High,False,True,-1.44,False,True
5915,Colorado,1316.76,447.38,408.53,12.27,278.4,3,19.0,High,False,False,7.9,True,True
5916,Hawaii,299.75,530.25,88.72,67.2,496.97,1,2.22,Low,True,False,0.82,True,False
5917,Vermont,338.3,582.77,508.8,84.17,480.72,4,30.89,Medium,True,True,5.47,False,False
5918,Idaho,843.72,603.81,299.05,18.37,368.29,7,-5.15,Low,True,True,-2.17,False,False
5919,New York,991.99,490.68,258.19,87.88,122.67,2,23.52,High,False,True,1.32,True,False
5920,South Carolina,557.38,256.35,694.59,52.63,211.98,5,20.33,Medium,True,True,8.42,False,False
5921,Idaho,1131.84,759.54,433.76,14.41,447.39,5,34.95,High,True,False,1.86,False,True
5922,Kentucky,973.39,587.67,511.97,64.29,240.6,2,16.35,Medium,False,True,8.96,True,False
5923,Nebraska,622.27,265.79,392.11,52.01,479.92,4,30.95,Low,False,True,0.36,False,False
5924,Virginia,232.98,325.63,550.48,2.82,269.74,1,0.76,Medium,True,True,3.92,False,False
5925,New Jersey,1175.2,745.35,538.85,39.92,437.8,3,17.27,High,True,False,1.63,False,True
5926,Florida,479.18,721.24,477.14,78.48,65.92,3,16.63,Low,False,False,-3.06,False,False
5927,Alaska,1284.82,383.6,698.53,55.54,245.37,7,4.77,High,True,False,2.19,False,True
5928,Missouri,746.38,126.82,348.87,28.2,365.12,1,-9.75,Medium,False,True,0.4,False,False
5929,Utah,950.2,133.95,509.03,92.86,438.6,6,27.21,Low,False,False,-2.05,False,False
5930,Michigan,1334.83,298.74,568.56,23.78,324.33,5,9.83,Medium,False,False,1.35,True,True
5931,Kentucky,1322.71,540.39,294.42,25.27,127.97,2,5.0,Low,True,True,-0.75,False,True
5932,Nevada,682.98,508.94,347.16,35.46,448.61,2,-0.3,Low,True,False,-1.14,True,False
5933,West Virginia,471.56,543.68,679.96,89.45,308.67,5,32.59,Low,True,True,7.88,True,False
5934,Oklahoma,1207.69,602.1,70.99,50.76,98.61,2,6.69,Medium,False,False,6.5,False,True
5935,Pennsylvania,763.0,113.32,267.94,68.22,258.73,5,0.2,Low,False,True,5.15,False,False
5936,New Mexico,449.65,173.56,366.04,97.63,364.52,4,16.17,Low,True,True,0.47,True,False
5937,Idaho,1375.75,351.64,50.95,78.33,252.96,1,29.09,Medium,True,True,-1.53,False,True
5938,Idaho,457.54,208.4,634.43,17.26,441.86,5,20.12,Low,False,True,4.47,True,False
5939,Maryland,233.55,152.72,236.06,78.84,240.66,4,38.01,Medium,True,True,-0.82,True,False
5940,Wisconsin,226.36,548.68,217.51,74.83,312.55,5,37.84,Medium,True,False,6.25,False,False
5941,Illinois,1009.01,670.74,583.21,23.26,145.03,4,35.12,High,True,True,2.23,True,True
5942,Virginia,1060.18,626.84,230.69,32.53,280.71,4,18.26,Medium,False,False,8.65,False,True
5943,Idaho,604.35,671.93,477.45,71.01,150.29,4,28.41,Medium,True,True,8.46,True,False
5944,Oregon,616.01,566.1,583.98,23.84,151.33,7,4.43,Medium,True,False,1.65,True,False
5945,Oklahoma,641.34,614.74,565.11,20.82,175.96,1,18.77,Low,False,False,9.31,False,False
5946,North Carolina,1084.21,290.25,558.27,70.35,69.89,7,-6.68,Medium,True,True,4.91,False,True
5947,Nebraska,275.57,795.11,107.61,88.06,123.49,5,3.17,Medium,True,True,4.08,False,False
5948,Georgia,1407.85,228.22,101.9,7.5,240.96,6,6.27,Medium,False,False,-3.6,False,True
5949,Illinois,489.28,250.15,249.4,44.59,108.98,7,8.06,Low,True,False,9.74,False,False
5950,South Carolina,1499.58,302.25,73.37,60.72,110.02,5,-1.95,Medium,False,True,-3.63,False,True
5951,Wyoming,422.98,782.73,375.28,67.63,485.57,5,-5.84,Medium,True,True,-0.96,False,False
5952,Pennsylvania,1203.01,791.8,306.61,99.62,242.19,4,18.92,Medium,True,True,-2.45,False,True
5953,Arkansas,490.44,656.43,412.07,68.27,231.68,2,14.57,Low,True,False,-4.14,False,False
5954,Hawaii,305.1,540.34,244.21,62.02,170.48,2,19.23,Medium,False,True,9.98,True,False
5955,Arkansas,1337.41,464.04,365.74,98.97,280.6,5,-3.53,High,True,True,-0.22,False,True
5956,New Mexico,1316.38,779.43,267.58,6.07,318.23,2,37.38,Medium,True,True,-4.31,True,True
5957,New Mexico,724.64,586.94,176.89,7.44,238.18,6,10.67,High,True,True,-3.13,False,False
5958,Florida,1113.11,761.31,472.09,56.07,227.21,7,12.47,Low,False,True,-1.45,False,True
5959,California,924.19,321.59,487.73,35.87,365.19,2,17.35,High,False,True,-4.42,False,False
5960,Texas,1308.84,333.64,589.0,9.67,477.4,2,24.51,Medium,True,False,-2.8,False,True
5961,Mississippi,609.57,698.31,618.59,30.64,445.02,4,9.24,Medium,False,True,-4.52,False,False
5962,Arizona,880.77,204.9,507.9,67.44,103.38,7,-2.84,Low,True,True,-2.5,False,False
5963,Texas,830.98,762.15,496.87,88.06,343.54,5,29.16,Low,True,True,1.68,True,False
5964,Oklahoma,660.08,455.23,86.84,9.43,53.17,7,3.03,Medium,False,False,9.64,False,False
5965,Oklahoma,1358.89,748.49,121.36,54.01,334.89,6,12.14,Medium,False,False,5.15,False,True
5966,Hawaii,415.64,335.75,578.17,29.61,258.96,7,21.62,Low,False,True,3.06,False,False
5967,California,394.36,601.17,201.42,66.73,271.0,6,38.27,Medium,True,False,9.84,True,False
5968,Alaska,949.98,438.01,281.12,54.95,314.61,7,-8.32,Medium,True,True,5.55,True,False
5969,Pennsylvania,1054.74,538.76,144.44,92.67,384.19,7,15.94,Low,True,False,0.55,False,True
5970,Illinois,453.01,453.06,176.85,3.77,378.26,5,36.81,Medium,True,True,6.89,False,False
5971,Idaho,707.93,776.98,554.02,47.0,70.02,6,2.76,Medium,True,False,2.23,True,False
5972,Kansas,1430.53,584.47,220.21,19.28,381.42,3,-4.39,Low,True,False,-4.4,False,True
5973,Pennsylvania,520.6,275.92,341.87,53.68,423.42,3,19.84,Low,True,False,4.54,False,False
5974,Kansas,1068.87,736.77,148.59,85.36,80.68,2,-2.39,Medium,True,True,5.95,False,True
5975,Hawaii,1162.19,305.82,490.65,91.13,195.33,7,33.94,Medium,True,True,9.68,False,True
5976,Florida,782.57,360.12,523.38,39.82,406.43,5,26.16,Medium,True,False,-3.53,False,False
5977,Mississippi,1418.78,171.49,285.1,81.18,271.9,2,-3.95,Low,True,True,-0.17,False,True
5978,Ohio,1157.65,729.98,560.09,28.05,362.7,4,18.87,High,False,True,5.83,True,True
5979,Pennsylvania,795.3,300.28,205.94,0.63,276.04,5,-8.64,Medium,False,True,4.69,False,False
5980,Mississippi,940.14,281.24,499.74,85.52,490.2,6,32.26,Low,True,True,2.74,False,False
5981,Pennsylvania,1100.4,744.18,524.48,11.94,471.29,4,0.27,Medium,True,True,-2.16,False,True
5982,New Jersey,969.85,663.87,679.63,1.76,176.52,4,26.59,Medium,True,True,-1.84,False,False
5983,Tennessee,1342.31,198.76,201.01,35.38,223.65,5,-4.68,Medium,False,False,9.53,True,True
5984,Ohio,663.96,638.53,110.91,37.94,244.11,2,13.62,Low,False,True,-3.41,False,False
5985,Massachusetts,589.85,739.12,220.97,7.72,96.89,3,36.46,Medium,False,True,5.96,True,False
5986,Kentucky,477.99,154.96,129.86,81.42,231.83,2,-6.28,Low,False,False,-4.97,False,False
5987,Mississippi,249.12,677.65,160.3,40.56,398.68,3,4.77,High,False,True,-3.14,True,False
5988,Nebraska,255.92,483.19,267.17,48.99,431.1,1,29.13,Low,True,True,7.81,False,False
5989,New Jersey,1331.07,568.44,319.09,26.46,448.76,3,13.17,Medium,True,True,-0.35,False,True
5990,Illinois,1081.91,445.0,637.42,51.15,56.55,5,22.52,Low,True,False,9.92,True,True
5991,Arizona,1058.69,588.46,177.15,76.67,404.96,3,30.6,Medium,True,True,5.97,False,True
5992,Nevada,999.04,123.87,681.64,90.62,276.18,1,29.2,Medium,False,False,0.5,False,False
5993,Michigan,1303.98,633.89,576.6,97.05,142.77,6,9.77,Medium,True,False,1.4,False,True
5994,Louisiana,824.35,123.34,622.96,42.67,274.44,6,11.53,Medium,True,False,-1.38,False,False
5995,North Dakota,1331.53,418.71,654.14,99.0,429.92,3,18.56,High,True,True,7.27,False,True
5996,Georgia,667.28,205.68,539.61,29.5,245.41,2,-3.86,Low,False,True,-4.89,False,False
5997,Pennsylvania,1404.72,676.5,562.71,0.7,495.71,3,33.48,High,True,False,-1.42,True,True
5998,Massachusetts,1108.25,319.56,334.58,76.76,327.51,5,-5.33,Medium,False,False,8.06,True,True
5999,North Carolina,534.33,417.87,381.79,17.84,270.39,5,-0.76,Medium,True,True,9.61,True,False
6000,Mississippi,933.31,400.13,656.12,5.25,182.7,4,37.24,Low,False,False,1.59,True,False
6001,Illinois,892.94,640.75,295.87,92.4,54.97,2,4.09,Medium,False,True,7.41,False,False
6002,Rhode Island,379.27,436.8,77.27,79.18,324.75,2,2.21,Medium,False,False,7.23,True,False
6003,Wisconsin,968.62,652.27,545.79,10.27,309.87,3,11.27,Low,True,True,6.59,False,False
6004,Texas,609.22,151.46,422.55,77.69,282.57,3,26.21,Medium,True,True,7.63,False,False
6005,Minnesota,268.05,234.12,579.67,84.4,291.97,5,8.31,Medium,True,True,9.19,False,False
6006,New Mexico,1433.25,486.07,99.11,90.53,429.59,4,33.74,Low,False,True,-4.21,False,True
6007,South Carolina,1033.94,762.96,453.8,54.37,192.59,1,-2.53,Medium,True,False,0.39,False,True
6008,Georgia,1339.99,152.33,211.01,70.34,297.61,3,-4.1,Low,False,False,5.52,False,True
6009,Alabama,1078.87,130.16,637.12,76.22,355.98,2,-6.13,High,True,False,-2.08,True,True
6010,Alaska,664.08,209.59,121.44,68.86,144.42,6,4.92,High,True,False,2.97,False,False
6011,Alaska,866.49,548.81,598.0,64.68,466.17,3,-0.02,Low,True,True,4.35,True,False
6012,Missouri,1078.47,379.3,107.56,54.76,381.71,7,13.07,Low,True,False,-2.49,True,True
6013,New Jersey,1448.33,677.89,66.31,47.92,73.98,4,39.79,High,True,False,5.27,True,True
6014,Kansas,529.77,150.35,202.79,99.61,439.3,2,33.43,Low,True,True,-4.43,False,False
6015,Maryland,1337.47,237.49,266.48,33.76,468.44,6,34.75,Low,True,True,-4.58,False,True
6016,Kentucky,1401.3,310.02,457.24,8.83,407.15,6,31.54,Medium,False,True,6.12,False,True
6017,Colorado,1071.54,538.71,135.62,76.5,241.8,4,3.59,Medium,False,True,4.78,False,True
6018,Nevada,1410.65,579.62,334.26,21.38,497.47,2,1.32,Medium,True,True,6.47,False,True
6019,Colorado,717.24,186.94,182.77,53.27,106.0,3,26.61,Low,True,True,-4.78,True,False
6020,Alabama,1438.92,760.66,605.95,9.58,291.47,4,19.95,Medium,True,True,-3.83,True,True
6021,Vermont,1113.62,338.73,79.23,61.93,126.68,5,0.31,Low,True,True,-0.4,False,True
6022,Mississippi,254.61,599.22,281.36,94.4,247.71,2,38.37,Low,True,True,-3.45,True,False
6023,Tennessee,1378.93,466.95,460.39,72.27,467.34,4,11.21,Medium,False,True,-0.03,False,True
6024,Indiana,829.81,255.93,643.51,21.45,407.42,4,30.72,Medium,True,True,3.41,False,False
6025,Nebraska,798.43,692.36,614.2,97.11,401.94,1,-6.31,Medium,True,True,3.29,False,False
6026,Virginia,936.41,672.77,631.87,30.71,209.23,1,-8.24,Medium,True,True,-3.63,False,False
6027,Illinois,394.2,377.25,90.85,43.66,470.42,6,12.79,Medium,True,False,-3.92,False,False
6028,Rhode Island,809.92,512.03,596.6,49.81,215.72,3,-4.03,High,False,True,-4.33,False,False
6029,Indiana,1280.47,280.48,556.94,99.07,67.99,5,38.96,Medium,True,False,8.2,False,True
6030,Mississippi,220.13,582.9,636.58,6.89,337.01,5,30.6,Medium,False,True,6.44,False,False
6031,Florida,554.79,316.32,252.52,69.67,213.19,4,12.7,Medium,False,False,7.35,False,False
6032,Michigan,203.19,690.86,642.65,36.19,119.18,4,38.98,Low,True,True,-4.72,False,False
6033,California,740.42,252.17,311.72,7.83,470.6,7,1.91,High,False,True,5.77,False,False
6034,Ohio,1146.81,110.36,462.16,93.5,336.76,6,23.95,Low,True,True,4.5,False,True
6035,Nevada,1238.4,287.96,325.72,58.99,473.24,4,-9.12,Low,True,False,-3.54,False,True
6036,Oregon,1428.75,233.74,327.97,75.35,312.34,2,8.61,High,False,False,3.73,True,True
6037,New Jersey,991.06,455.8,405.31,24.04,78.74,3,-6.03,Low,False,True,-4.04,False,False
6038,Florida,531.01,242.59,281.35,76.15,63.47,3,8.37,High,True,False,1.8,True,False
6039,Wisconsin,1401.39,634.23,565.28,82.85,455.25,1,9.03,Low,True,False,5.25,True,True
6040,Washington,1207.91,268.96,461.87,43.08,67.43,6,8.76,Low,True,False,-4.08,True,True
6041,Montana,946.76,594.88,498.34,57.2,326.83,4,10.72,High,True,True,2.67,False,False
6042,Massachusetts,1104.33,504.93,200.17,97.19,184.09,4,20.84,High,True,True,5.35,True,True
6043,Arkansas,1401.61,790.37,680.22,84.67,359.45,2,-0.53,High,True,True,-4.24,False,True
6044,Kentucky,1126.11,799.93,479.11,44.49,178.13,4,1.72,Low,False,False,8.05,False,True
6045,North Dakota,678.89,708.67,178.18,66.46,66.75,4,22.27,Medium,True,True,0.32,False,False
6046,New Hampshire,1126.94,631.99,537.82,78.42,378.88,3,13.31,Low,False,False,-0.28,True,True
6047,Maine,252.36,370.52,162.91,2.43,189.91,7,-1.9,Medium,False,True,-3.18,False,False
6048,Vermont,702.34,627.29,91.2,58.84,297.86,4,29.36,Medium,False,True,9.78,False,False
6049,North Dakota,728.22,769.67,392.91,98.45,398.24,6,36.54,High,True,False,3.67,True,False
6050,Florida,416.89,116.36,409.79,94.72,366.27,2,13.27,High,True,True,3.75,False,False
6051,Hawaii,230.01,476.54,172.83,83.24,206.86,2,20.7,Low,True,False,4.15,False,False
6052,Indiana,373.4,252.6,276.45,10.62,386.52,5,30.77,Medium,True,True,1.26,False,False
6053,Nevada,1051.01,490.51,664.75,99.4,466.56,5,38.19,Low,False,True,0.74,True,True
6054,Tennessee,1242.98,426.51,235.25,60.95,324.49,1,38.46,Low,False,True,3.23,True,True
6055,Oregon,1484.66,503.04,151.12,22.29,366.58,2,36.14,Medium,True,False,-2.52,False,True
6056,Maine,650.27,485.67,695.17,67.43,439.66,6,30.8,Low,False,True,3.83,False,False
6057,South Carolina,979.19,772.07,246.5,85.65,429.64,2,11.29,Medium,True,True,2.47,True,False
6058,Utah,1418.29,486.53,492.16,11.23,208.22,6,23.48,Medium,True,False,-2.78,False,True
6059,Wisconsin,417.15,692.36,200.51,91.64,496.27,6,28.17,Low,False,False,6.69,False,False
6060,Georgia,1132.94,323.87,407.58,92.02,62.85,3,-5.4,Low,False,True,-3.87,True,True
6061,Oklahoma,1181.47,406.67,301.08,1.35,494.02,5,-4.18,Medium,True,True,-1.4,False,True
6062,Kansas,315.67,429.29,675.03,90.03,160.7,6,25.27,Medium,False,False,-2.47,True,False
6063,Iowa,1319.62,295.11,331.32,94.68,248.2,7,23.35,Medium,True,False,1.87,False,True
6064,Louisiana,1257.04,365.85,429.71,3.77,447.66,1,30.19,Medium,True,False,5.62,True,True
6065,Colorado,243.42,518.96,664.1,29.42,159.95,3,-0.77,High,True,True,-1.37,True,False
6066,Washington,318.41,506.13,693.0,37.31,151.15,6,36.83,High,False,True,-2.73,True,False
6067,Tennessee,263.86,545.5,116.08,34.89,339.4,7,1.92,Medium,True,False,3.48,False,False
6068,Vermont,635.17,346.27,592.31,75.9,367.45,7,-3.25,Low,True,False,4.98,True,False
6069,West Virginia,862.08,321.08,298.38,35.81,53.36,3,6.22,Medium,True,True,9.26,False,False
6070,Texas,892.05,528.13,436.64,95.66,252.7,5,30.43,Medium,True,False,4.12,True,False
6071,Mississippi,547.97,193.0,293.78,99.5,270.1,3,-8.59,Medium,True,False,3.52,True,False
6072,Minnesota,1385.08,277.12,310.73,31.68,172.33,5,1.34,Medium,True,True,2.09,False,True
6073,New Hampshire,678.74,129.49,153.26,50.88,295.75,2,37.78,Low,False,False,-0.81,False,False
6074,Washington,259.22,150.83,422.3,55.77,119.56,2,-9.15,Low,True,False,9.27,True,False
6075,Washington,590.3,270.37,405.37,57.94,195.62,5,3.91,High,False,True,5.66,False,False
6076,Minnesota,890.44,113.67,173.08,37.42,370.96,6,6.29,Low,True,False,2.11,True,False
6077,New Mexico,730.69,271.79,402.12,16.6,443.2,4,36.2,Medium,True,False,2.98,False,False
6078,Nebraska,556.0,558.48,682.52,5.46,315.22,4,32.56,Medium,True,True,9.37,False,False
6079,Ohio,370.72,142.77,514.37,10.63,83.68,1,13.0,Medium,False,True,2.28,False,False
6080,Nebraska,1264.91,405.72,362.64,90.13,355.44,4,5.88,Medium,True,True,9.9,False,True
6081,North Dakota,1494.99,739.18,645.45,28.04,453.92,1,37.22,Medium,False,True,3.57,True,True
6082,Missouri,628.4,653.9,423.95,7.68,276.94,7,-0.58,Low,True,False,8.76,False,False
6083,California,696.11,313.81,137.78,62.35,272.16,5,13.84,Low,True,True,5.86,False,False
6084,Massachusetts,1003.45,747.36,405.88,7.53,496.14,6,10.92,Medium,True,True,-3.37,False,True
6085,Hawaii,1133.97,330.75,167.63,7.01,336.33,5,36.76,Low,True,False,4.23,False,True
6086,Maine,709.64,150.76,548.88,62.16,412.71,5,27.79,Low,False,True,9.29,True,False
6087,South Dakota,1376.41,795.84,678.66,59.14,340.92,1,13.17,Medium,True,True,0.0,False,True
6088,Kansas,928.01,709.02,284.53,4.15,149.41,3,20.35,High,True,False,0.36,True,False
6089,Colorado,785.51,426.15,332.7,46.05,177.84,1,35.38,Medium,False,False,-3.26,True,False
6090,South Dakota,1040.67,566.46,323.97,43.58,349.57,6,31.56,Low,False,False,2.67,True,True
6091,Washington,1438.65,569.86,235.44,54.67,255.23,7,20.77,Low,True,False,-0.52,False,True
6092,Pennsylvania,1232.92,236.14,566.22,73.78,231.96,6,35.77,Medium,True,True,6.57,False,True
6093,Montana,252.02,240.03,451.52,28.28,60.1,7,9.01,Medium,True,False,-1.91,True,False
6094,Pennsylvania,632.0,428.71,91.63,43.28,447.97,3,26.66,Low,True,True,6.07,False,False
6095,Nevada,811.71,738.1,595.22,79.27,448.02,2,-9.19,High,True,True,1.14,True,False
6096,Michigan,608.87,107.0,171.61,92.26,257.44,2,19.15,Medium,False,False,9.08,False,False
6097,Connecticut,1110.24,647.75,686.45,89.13,365.33,3,-3.15,Medium,True,True,3.6,False,True
6098,Alabama,1274.15,140.27,294.83,47.76,130.02,7,16.22,Low,True,True,8.3,True,True
6099,South Dakota,1150.75,434.76,450.69,52.09,276.71,6,2.33,Medium,True,False,-1.14,False,True
6100,West Virginia,1486.13,546.51,100.59,52.91,247.49,7,9.03,Medium,False,True,9.2,False,True
6101,Illinois,554.31,580.73,274.03,86.87,345.48,3,29.61,Medium,True,True,-1.75,True,False
6102,Kentucky,1337.49,140.94,571.53,83.99,261.34,7,-7.07,Medium,False,False,9.19,False,True
6103,South Dakota,1196.61,393.02,360.19,31.15,274.3,4,16.87,Low,False,True,8.14,False,True
6104,Massachusetts,670.83,508.69,637.99,16.28,183.07,3,-2.76,Medium,True,False,-1.97,False,False
6105,Alabama,1154.36,146.23,423.84,37.9,71.79,3,18.66,Medium,True,False,4.85,True,True
6106,Kentucky,335.3,194.57,653.57,28.84,462.66,5,21.68,Medium,True,True,0.54,False,False
6107,Maryland,1226.13,564.55,688.7,95.08,55.5,1,-0.9,Low,True,False,1.02,False,True
6108,New Jersey,892.03,465.15,345.03,26.59,176.6,3,-9.7,Medium,True,True,-4.41,False,False
6109,Kentucky,579.98,213.28,417.35,18.12,251.42,5,-5.73,High,True,True,7.43,True,False
6110,Nebraska,1052.51,474.67,592.7,89.95,193.59,3,24.48,Low,False,False,-1.11,False,True
6111,Nebraska,1034.11,738.88,194.0,8.65,298.36,4,9.0,High,True,True,6.53,False,True
6112,Utah,472.33,110.91,610.06,26.03,257.73,3,8.64,Medium,False,True,3.84,False,False
6113,South Dakota,239.52,549.84,434.75,43.91,164.96,3,24.59,Medium,False,False,9.56,False,False
6114,Arkansas,763.71,151.56,521.58,59.51,89.61,5,14.86,Low,False,False,-1.99,False,False
6115,South Dakota,940.37,104.51,101.91,32.77,111.89,3,21.85,Medium,True,False,-0.19,False,False
6116,North Carolina,1339.59,205.46,548.02,49.62,268.84,5,35.97,Medium,True,False,-2.5,True,True
6117,Alabama,1406.68,396.03,252.01,19.88,430.68,7,15.34,Low,False,False,7.48,False,True
6118,Hawaii,887.45,661.64,573.4,57.43,95.29,1,21.9,High,False,True,-0.04,False,False
6119,Delaware,1179.94,297.25,380.95,40.78,354.74,5,21.99,Medium,True,True,-2.07,False,True
6120,Ohio,771.09,537.97,228.5,84.93,406.44,6,16.73,Medium,False,True,3.88,True,False
6121,New Jersey,1169.91,387.81,669.29,41.57,174.55,7,23.22,Medium,True,True,0.66,False,True
6122,Oregon,466.24,264.03,547.29,44.38,350.71,1,31.72,High,False,True,7.18,True,False
6123,South Carolina,682.38,459.97,690.7,59.22,359.0,6,30.39,Medium,True,False,6.46,False,False
6124,Mississippi,1024.5,658.23,286.91,12.32,368.51,3,-7.14,Low,False,True,-3.2,False,True
6125,Arizona,223.61,682.74,471.99,15.68,450.86,1,37.59,Medium,True,False,7.84,True,False
6126,New Mexico,1139.2,692.56,447.53,79.02,229.34,2,32.36,Medium,True,False,9.74,False,True
6127,South Dakota,1286.2,336.99,496.91,27.34,159.66,6,38.53,High,True,False,6.26,False,True
6128,Pennsylvania,718.88,655.42,74.91,68.47,294.73,2,-0.3,Medium,True,True,7.36,False,False
6129,Arkansas,782.33,248.52,239.62,9.74,78.15,5,16.82,Low,True,True,8.76,False,False
6130,Arkansas,1306.67,616.9,641.07,82.18,200.26,4,11.99,High,True,True,6.79,True,True
6131,Delaware,1208.35,763.87,325.48,98.82,447.45,3,8.85,Medium,True,True,3.77,False,True
6132,Oklahoma,574.59,109.62,674.42,37.37,289.43,7,10.33,Low,True,False,-3.98,True,False
6133,Alaska,621.17,408.25,188.78,50.55,246.5,6,35.18,High,True,True,2.27,True,False
6134,Arizona,1082.54,553.44,698.33,44.27,169.56,7,24.92,Medium,True,True,6.74,False,True
6135,Washington,932.16,591.24,503.43,89.42,162.67,2,6.24,High,False,True,-1.16,True,False
6136,New Mexico,410.9,223.26,554.66,0.99,156.48,4,8.94,Low,False,False,4.8,False,False
6137,Georgia,602.91,780.53,307.96,65.35,423.16,5,13.43,Medium,True,True,-0.27,True,False
6138,West Virginia,1369.98,530.69,639.56,65.24,493.26,1,8.35,Medium,True,True,7.93,False,True
6139,Montana,1094.63,215.04,404.55,38.24,290.66,3,0.5,Medium,True,False,0.45,False,True
6140,Alaska,1481.77,114.37,492.61,21.93,85.93,6,11.77,Low,True,True,-4.32,True,True
6141,Indiana,1197.12,648.28,111.63,23.97,387.97,1,-6.02,Medium,True,False,3.74,True,True
6142,Alaska,1424.57,155.79,460.59,80.05,444.67,3,32.72,Medium,False,True,-4.31,False,True
